Date & Time Stamp	Mast - 82m Wind Direction Mean	Mast - 80m Wind Speed Mean	Mast - 80m Wind Speed Std Dev	Mast - 64m Wind Speed Mean	Mast - 35.0m Wind Speed Mean	Pressure (mBar)	Relative humidity (%)	Temperature (C)
28/10/2011 10:20	154.1	7.04	1.24	7.09	6.58	997	66.97	12.52
28/10/2011 10:30	147.6	7.56	1.36	7.63	6.57	996	67.96	12.51
28/10/2011 10:40	150.2	7.27	1.46	7.13	6.32	996	68.64	12.41
28/10/2011 10:50	151.3	7.4	1.79	7.36	6.19	996	69.59	12.19
28/10/2011 11:00	149.5	9.05	1.86	9.03	7.71	995	69.9	12.15
28/10/2011 11:10	150.1	9.21	1.59	9.23	7.72	995	70.21	12.03
28/10/2011 12:10	149.3	9.78	1.66	9.88	8.93	995	69.68	11.99
28/10/2011 12:20	148.9	9.89	1.79	9.88	9.01	995	70.29	11.97
28/10/2011 13:30	161.1	10.96	1.63	10.72	10.06	995	71.49	11.84
28/10/2011 15:20	194.2	11.73	1.33	9.2	7.7	995	73.1	11.76
29/10/2011 17:10	202	8.02	0.56	6.54	5.94	995	74.23	11.76
04/11/2011 12:30	145	8.5	1.56	8.27	7.02	996	75.08	11.71
04/11/2011 13:30	147.4	9.02	1.34	9.15	8.12	996	75.79	11.76
04/11/2011 13:40	148.7	9.26	1.87	9.21	8.05	996	76.77	11.88
04/11/2011 13:50	149.6	9.78	1.58	9.73	8.85	996	78.34	11.79
04/11/2011 14:30	149.7	8.01	1.57	8.03	6.84	996	81	11.64
04/11/2011 14:40	148.6	8.47	1.59	8.46	7.26	996	81.6	11.7
04/11/2011 14:50	146.2	10.28	1.58	10.19	8.49	997	82.2	11.83
04/11/2011 15:00	144.8	10.53	1.48	10.33	8.76	996	82.6	11.83
04/11/2011 15:10	144	10.67	1.63	10.52	8.46	996	83.2	11.71
05/11/2011 00:50	149.2	9.16	1.51	9.15	7.74	997	83.5	11.75
05/11/2011 08:00	171	10.44	1.18	10.1	8.18	997	83.1	11.71
05/11/2011 08:20	168.6	8.3	1.49	7.97	7.03	997	84	11.49
05/11/2011 08:30	165.4	8.55	1.55	8.25	7.07	996	83.8	11.6
05/11/2011 08:40	169.4	9.39	1.51	9.14	8.41	996	84.2	11.53
05/11/2011 08:50	168.3	9.44	1.53	9.13	7.88	995	84.8	11.64
05/11/2011 10:50	187.5	6.21	1.05	5.23	4.57	994	84.7	11.6
05/11/2011 11:00	183.5	5.93	0.92	5.15	4.76	994	84.9	11.54
05/11/2011 11:10	181.2	7.56	0.98	6.72	6.07	995	84.6	11.66
05/11/2011 11:20	179.9	6.42	0.94	5.63	4.62	996	84.5	11.55
05/11/2011 11:30	183.9	6.05	0.9	5.33	5.16	995	84.5	11.37
05/11/2011 11:40	177.7	6.26	0.79	5.73	4.61	996	84.8	11.48
05/11/2011 11:50	177.7	7.32	0.75	6.77	5.82	996	84.5	11.16
05/11/2011 12:00	181.7	6.09	1.2	5.42	4.28	996	83.9	11.15
05/11/2011 12:10	181	5.1	0.63	4.54	4.05	996	82.5	11.08
05/11/2011 12:20	175.1	5.39	0.75	5.03	3.94	997	82.8	11.27
05/11/2011 12:30	180.9	5.07	0.74	4.52	3.99	998	83.1	11.44
05/11/2011 12:40	179.7	4.84	0.65	4.36	3.87	998	83.2	11.1
05/11/2011 12:50	176.8	5.45	0.53	5.06	3.97	998	83.4	10.62
05/11/2011 13:00	188.6	4.3	0.61	3.56	3.31	998	83.5	10.74
05/11/2011 13:10	180.4	4.46	0.52	4.05	3.65	998	83.5	10.79
05/11/2011 13:20	179	5.06	0.47	4.58	3.91	998	84.2	10.64
05/11/2011 13:30	172.6	4.39	0.86	4.11	3.32	998	83.4	10.6
05/11/2011 13:40	170.7	4.22	0.57	4.07	3.88	998	83.4	10.25
05/11/2011 13:50	172.3	3.72	0.51	3.55	3.07	998	84.5	10.26
05/11/2011 14:00	171.5	3.53	0.57	3.36	3.16	998	85	10.15
05/11/2011 14:10	172	3.73	0.37	3.73	3.5	999	85.5	9.94
05/11/2011 14:20	168.2	3.27	0.48	3.22	3.36	998	85.6	9.82
05/11/2011 14:30	173.2	3.43	0.38	3.32	3.03	998	86	9.92
05/11/2011 14:40	169.2	3.62	0.57	3.53	3.36	999	85.3	9.71
05/11/2011 14:50	172.7	3.82	0.4	3.66	2.93	999	84.9	9.68
05/11/2011 15:00	177	3.75	0.46	3.35	2.82	998	84.6	9.96
05/11/2011 15:10	181.6	3.96	0.48	3.53	3.4	998	83.5	9.88
05/11/2011 15:20	176.4	4.76	0.61	4.51	3.59	998	83.5	9.99
05/11/2011 15:30	176.8	5.33	0.46	4.98	3.98	999	83.1	10.12
05/11/2011 15:40	180.8	4.92	0.78	4.52	3.58	1000	84	10.33
05/11/2011 15:50	174	5.17	0.51	4.93	3.89	1001	83.8	10.4
05/11/2011 16:00	168.6	4.18	0.75	4	3.16	1002	85.9	10.45
05/11/2011 16:10	166.7	4.37	0.79	4.29	3.88	1002	86.9	10.51
05/11/2011 16:20	155.7	3.47	0.58	3.4	3.1	1002	84.4	10.41
05/11/2011 16:30	158.7	3.55	0.66	3.56	3.57	1002	82.1	10.49
08/11/2011 08:20	289.5	9.86	1.51	9.64	7.73	1002	82.1	10.6
08/11/2011 08:30	296.7	8.03	1.22	7.84	6.76	1002	84.4	10.77
08/11/2011 08:40	294.8	10.42	1.43	10.23	9.03	1002	83.7	10.99
08/11/2011 08:50	292	10.66	2.04	10.55	9.58	1002	83	11.2
08/11/2011 09:00	291.1	9.74	1.56	9.7	8.08	1002	82.5	11.52
08/11/2011 09:10	292.3	9.39	1.41	9.32	7.95	1003	81.9	11.81
08/11/2011 09:20	286.7	8.68	1.33	8.56	7.65	1002	82.6	11.99
08/11/2011 09:30	288.1	9.23	1.41	9.11	8.01	1002	84	12.12
08/11/2011 09:40	292.1	10.39	1.35	10.17	8.83	1002	84.4	12.38
08/11/2011 09:50	291.6	9.08	1.28	8.99	7.91	1001	84.2	12.63
08/11/2011 10:00	292.6	8.38	1.21	8.18	7.48	1001	82.8	12.62
08/11/2011 10:10	290.7	8.98	0.88	8.83	7.61	1000	83.8	12.63
08/11/2011 10:20	286.9	8.86	1.05	8.78	7.43	1000	84.5	12.91
08/11/2011 10:30	281.2	7.21	2.05	7.16	6.14	1001	84.9	13.41
08/11/2011 10:40	275.4	5.81	1.16	5.8	5.11	1001	84.4	13.71
08/11/2011 10:50	275.3	8.32	1.79	8.25	7.45	1001	84.6	13.93
08/11/2011 11:00	282.3	11.58	1.47	11.48	10.52	1001	83.2	14.15
08/11/2011 11:10	284.2	10.95	1.65	10.87	9.02	1002	83.4	14.28
08/11/2011 11:20	285.3	10.48	1.42	10.45	9.13	1002	82.8	14.44
08/11/2011 11:30	290.3	9.64	0.88	9.52	8.51	1002	81.8	14.59
08/11/2011 12:10	279.6	10.9	0.85	10.88	9.84	1002	81.4	14.78
08/11/2011 12:20	284.5	10.85	1.05	10.67	8.93	1002	81.6	14.81
08/11/2011 12:30	286.1	9.25	1.17	9.22	7.92	1003	81.8	14.99
08/11/2011 12:40	284.2	9.15	1.19	9.05	7.37	1003	81.8	15.18
08/11/2011 12:50	286.1	6.71	1.27	6.52	5.11	1004	82.1	15.27
08/11/2011 13:00	280.5	8.25	1.2	8.19	7.18	1003	82.5	15.4
08/11/2011 13:10	285.9	6.22	1.75	6.16	5.52	1002	80.9	15.58
08/11/2011 13:20	290.9	6.15	1.2	6.06	5.48	1002	80.4	15.76
08/11/2011 13:30	286.5	8.47	1.16	8.44	7.65	1002	80.2	15.71
08/11/2011 13:40	282.4	8.59	1.69	8.54	7.25	1002	79.35	15.95
08/11/2011 13:50	273.3	4.77	1.35	4.58	3.57	1002	79.59	16.02
08/11/2011 14:00	284	8.18	1.6	8.08	6.68	1002	77.36	16.11
08/11/2011 14:10	283.2	9.25	1.38	9.13	7.62	1002	75.63	16.23
08/11/2011 14:20	279.9	8.06	1.03	8.07	6.9	1002	75.88	16.28
08/11/2011 14:30	288.7	7.86	0.85	7.67	6.41	1001	76.49	16.34
08/11/2011 14:40	289.2	8.67	0.84	8.5	6.81	1001	74.46	16.36
08/11/2011 14:50	291.5	7.89	1.06	7.64	6.32	1000	72.62	16.41
08/11/2011 15:00	286.3	8.28	0.94	8.09	6.97	1000	72.44	16.37
08/11/2011 15:10	290	7.6	1.37	7.43	6.2	1000	72.83	16.28
08/11/2011 15:20	300.8	7.92	1.17	7.72	6.47	1000	72.03	16.47
08/11/2011 15:30	301.7	8.42	1.23	8.17	6.86	1000	72.35	16.7
08/11/2011 15:40	295.2	9.05	1.26	8.78	6.79	1000	72.55	16.8
08/11/2011 15:50	297.6	8.47	1.07	8.22	6.69	1000	71.35	16.78
08/11/2011 16:00	291.8	9.73	1.05	9.49	7.97	999	71.36	16.39
08/11/2011 16:10	294.8	9.3	1.2	9.15	7.66	999	69.97	14.46
08/11/2011 16:20	295.6	9.84	0.88	9.55	7.83	999	71.11	14.93
08/11/2011 16:30	297.5	9.1	0.78	8.79	6.99	999	72.12	15.34
08/11/2011 16:40	299.6	8.61	0.73	8.32	6.54	999	71.6	15.07
08/11/2011 16:50	299.3	8.93	0.66	8.61	6.79	1000	71.68	15.07
08/11/2011 17:00	299.1	8.49	0.54	8.22	6.47	1000	70.62	14.89
08/11/2011 17:10	301.2	7.39	0.8	7.14	5.49	1001	69.7	14.81
08/11/2011 17:20	298.3	7.7	0.51	7.41	5.98	1001	69.14	14.2
08/11/2011 17:30	301.1	7.47	0.73	7.16	5.64	1002	69.25	13.66
08/11/2011 17:40	297.2	8.3	1.24	8	6.9	1001	70.08	14.01
08/11/2011 17:50	291.5	6.91	0.87	6.64	5.31	1002	70.71	13.87
08/11/2011 18:00	287.3	8.1	0.7	7.97	6.38	1002	71.2	14.23
08/11/2011 18:10	289.9	7.45	0.93	7.2	5.56	1002	71.79	14.66
08/11/2011 18:20	292.8	7.83	0.84	7.63	5.36	1002	71.25	14.42
08/11/2011 18:30	296.4	7.8	1	7.47	5.69	1001	70.1	14.02
08/11/2011 18:40	297.9	8.74	1.06	8.4	6.14	1001	69.4	14.04
08/11/2011 18:50	297.5	8.37	0.89	8.01	5.78	1001	68.92	14.21
08/11/2011 19:00	294.4	7.06	0.86	6.72	5.02	1001	67.99	14.28
08/11/2011 19:10	295.3	7.69	0.95	7.32	5.13	1001	68.44	14.48
08/11/2011 19:20	295.9	7.47	0.84	6.96	4.71	1001	69.76	14.25
08/11/2011 19:30	296.1	8.06	0.87	7.75	5.44	1001	70.12	14.01
08/11/2011 19:40	301.6	7.61	0.91	7.18	5.27	1000	69.78	13.75
08/11/2011 19:50	304.2	7.74	0.79	7.21	4.52	1000	70.54	13.29
08/11/2011 20:00	306.7	7.46	0.65	6.94	4.19	1000	72.3	13.16
08/11/2011 20:10	302.4	7.32	0.52	7.02	4.88	1001	72.24	13.08
08/11/2011 20:20	297.5	6.31	0.66	6.02	4.36	1001	73.39	13.48
08/11/2011 20:30	295.4	5.98	0.74	5.68	4.2	1001	74.28	13.31
08/11/2011 20:40	296.1	5.87	0.52	5.63	4	1001	73.93	13.41
08/11/2011 20:50	288	5.13	0.55	4.91	3.82	1001	73.63	13.36
08/11/2011 21:00	289.4	5.64	0.49	5.44	4.29	1002	73.56	13.39
08/11/2011 21:10	301.1	6.41	0.46	6.13	4.53	1003	73.17	13.39
08/11/2011 21:20	299.4	5.91	0.59	5.64	4.15	1003	72.97	13.57
08/11/2011 21:30	296.2	6.13	0.51	5.95	4.39	1002	73.65	13.45
08/11/2011 21:40	297.2	6.09	0.67	5.85	4.18	1002	74.43	13.15
08/11/2011 21:50	299.1	6.35	0.68	6.33	4.69	1003	74.9	12.86
08/11/2011 22:00	302.5	6.17	0.44	6.3	4.92	1002	73.91	12.82
08/11/2011 23:00	310	5.06	0.42	5.05	3.02	1001	74.21	12.73
08/11/2011 23:10	310.2	4.84	0.31	4.87	3.23	1002	76.06	12.54
08/11/2011 23:20	310.4	4.13	0.55	4.26	2.6	1001	76.95	12.43
09/11/2011 00:00	323.2	4.04	0.14	3.52	1.78	1001	76.96	12.51
09/11/2011 09:10	174.1	5.08	0.26	5.14	4.69	1001	77.51	12.58
09/11/2011 09:20	170.5	4.79	0.44	4.67	4.77	1000	79.37	12.38
09/11/2011 09:30	173.7	5.81	0.31	5.65	4.61	1000	80.3	12.31
09/11/2011 09:40	178.2	6.26	0.43	6.18	5.53	999	81	12.37
09/11/2011 09:50	178.7	6.53	0.43	6.26	6.01	999	81.2	12.4
09/11/2011 10:00	178.6	6.83	0.44	6.53	6.09	998	80.2	12.51
09/11/2011 10:10	182.7	5.73	0.68	5.28	5.6	998	80.4	12.4
09/11/2011 10:20	188.5	4.89	0.66	4.18	5.24	999	80.2	12.2
09/11/2011 10:30	194.6	5.32	0.5	4.07	4.38	999	80.8	12.04
12/11/2011 07:30	187.3	5.22	0.84	4.43	4.36	1000	81.5	12.06
12/11/2011 09:30	170.7	2.71	0.95	2.09	1.06	1000	81.9	11.97
12/11/2011 09:40	171.9	3.85	0.39	3.26	0.83	999	82.3	11.78
12/11/2011 09:50	171.6	3.59	0.62	3.24	1.05	999	84.2	11.79
12/11/2011 10:00	178.1	3.18	0.51	2.69	1.14	999	85.7	11.52
12/11/2011 10:10	186.7	2.59	0.54	2.13	1.14	998	86.4	11.39
12/11/2011 10:20	179.5	3.04	0.36	2.49	1.4	998	87.8	11.5
12/11/2011 10:30	167.5	2.26	0.56	2.07	1.76	999	88.5	11.46
12/11/2011 11:00	173.9	3.33	0.39	3.02	2.09	999	88.4	11.18
12/11/2011 14:40	160.2	2.18	0.56	2.08	2.03	999	89.2	10.96
13/11/2011 06:00	307.3	6.37	0.36	6.1	2.27	999	90.3	10.83
13/11/2011 06:10	314.3	6.1	0.42	5.81	2.06	999	91.1	11.15
13/11/2011 06:20	316.4	7.13	0.51	6.79	2.37	999	91.9	11.01
13/11/2011 06:30	321.1	8.24	0.39	7.8	2.68	999	91.9	11.09
13/11/2011 06:40	313.8	6.8	0.58	6.34	2.46	998	91.5	10.98
13/11/2011 06:50	310.3	5.81	0.52	5.55	2.56	998	91.7	11
13/11/2011 07:00	305	5.69	0.59	5.89	2.67	997	91.5	10.97
13/11/2011 07:10	303.7	6.5	0.34	6.52	2.86	997	91.8	10.92
13/11/2011 07:20	314.6	6.55	0.41	6.12	2.51	997	92	10.82
13/11/2011 07:30	319.3	6.25	0.51	5.84	2.02	997	91.6	10.8
13/11/2011 07:40	310.3	5.51	0.18	5.21	2.21	997	91.7	10.56
13/11/2011 07:50	310.9	5.13	0.39	4.77	2.01	997	92	10.43
13/11/2011 08:00	299.7	5.67	0.78	5.25	2.75	997	92.3	10.45
13/11/2011 08:10	292	7.35	1.28	6.94	4.3	997	92.4	10.35
13/11/2011 08:20	297.5	8.43	1.1	8	5.75	998	92.4	10.6
13/11/2011 08:30	296	7.43	1.06	7.06	5.17	998	92	10.72
13/11/2011 08:40	295.6	7.37	1	7.09	5.42	998	91.1	10.48
13/11/2011 08:50	293.3	7.41	0.85	7.05	5.32	999	90	10.33
13/11/2011 09:00	294.5	7.42	0.59	7.11	5.04	999	90.3	10.32
13/11/2011 09:10	291.4	6.82	0.8	6.53	4.73	998	91.1	10.3
13/11/2011 09:20	287.5	6.6	0.93	6.28	4.47	997	90.8	10.5
13/11/2011 09:30	282.2	6.52	0.79	6.16	4.92	998	92.2	10.53
13/11/2011 09:40	281.4	6.56	0.71	6.23	5.21	997	93.4	10.57
13/11/2011 09:50	276.1	6.55	0.38	6.47	5.07	996	94.2	10.55
13/11/2011 10:00	275.8	6.18	0.28	6.14	5.19	995	94.7	10.45
13/11/2011 10:10	275.2	6.49	0.29	6.41	5.63	994	94.2	10.4
13/11/2011 11:10	278.4	9.06	0.54	8.99	7.3	993	93.7	10.22
13/11/2011 11:20	278.3	9.09	0.53	8.95	7.11	994	93.5	9.91
13/11/2011 11:30	271.3	6.51	0.85	6.57	6.16	993	93.6	9.59
13/11/2011 11:40	269	8.58	0.93	8.62	7.46	992	93.7	9.67
13/11/2011 11:50	266.7	9.92	0.82	9.73	7.67	993	93.7	9.68
13/11/2011 12:00	272.5	11.23	0.74	11.05	8.23	994	93.7	9.79
13/11/2011 12:10	278.5	11.36	0.95	11.11	8.46	994	94.1	9.79
13/11/2011 12:20	275.4	9.49	1.18	9.31	7.25	995	95.1	9.79
13/11/2011 12:30	273.6	9.9	0.76	9.75	7.72	996	94.9	9.69
13/11/2011 12:40	274.2	9.81	0.87	9.61	7.74	996	94.8	10.28
13/11/2011 12:50	272.9	9.66	0.68	9.64	7.7	995	94.3	9.96
13/11/2011 13:00	274.8	9.44	0.73	9.37	7.81	995	93.6	10.16
13/11/2011 13:10	265.6	8.95	1.12	8.8	8.23	995	92.6	10.01
13/11/2011 13:20	266.1	11.47	1.79	11.32	9.02	995	92.7	9.68
13/11/2011 13:30	271.4	13.14	1.25	12.87	9.96	995	92.4	9.8
13/11/2011 13:40	273.3	14.45	1.57	14.17	11.67	995	92.3	9.85
13/11/2011 13:50	273.8	13.96	1.59	13.74	11.55	995	91.7	9.94
13/11/2011 14:00	273.6	13.63	1.69	13.43	11.04	995	91.6	9.79
13/11/2011 14:10	272.8	13.15	1.59	12.91	10.67	996	92.1	9.12
13/11/2011 14:20	270.5	14.01	1.5	13.8	11.32	997	91.3	9.24
13/11/2011 14:30	269.6	13.77	1.46	13.61	11.06	997	91	9.6
13/11/2011 14:40	271	13.44	1.52	13.32	11.38	996	90.8	9.89
13/11/2011 14:50	272.6	13.07	1.24	13.01	11	996	90.7	9.96
13/11/2011 15:00	271.7	12.63	1.11	12.43	10.28	997	90.2	9.86
13/11/2011 15:10	271.5	13.07	1.31	12.85	10.72	996	90.6	10.17
13/11/2011 15:20	271.4	13.37	1.33	13.15	11.4	995	89.8	10.58
13/11/2011 15:30	272.1	13.28	1.51	13.1	11.08	995	89.5	10.74
13/11/2011 15:40	269.5	12.82	1.45	12.6	10.3	994	89.3	10.9
13/11/2011 15:50	270.6	13.03	1.51	12.9	10.83	994	88.6	10.88
13/11/2011 16:00	277	13.27	1.52	13.03	11.18	994	87.8	10.9
13/11/2011 16:10	273.5	13.55	1.75	13.39	10.85	994	87	10.98
13/11/2011 16:20	272.1	13.88	1.56	13.66	11.35	994	87	11.15
13/11/2011 16:30	275	14.18	1.41	13.93	11.86	994	86.7	11.53
13/11/2011 16:40	275.8	13.6	1.28	13.42	11.21	994	87.1	11.72
13/11/2011 16:50	277.1	13.69	1.22	13.5	11.79	994	88.8	11.8
13/11/2011 17:00	276.1	14.26	1.46	14.02	11.88	994	88.9	12.05
13/11/2011 17:10	273.5	14.64	1.12	14.42	12.17	994	87.6	12.35
13/11/2011 17:20	274.5	13.25	1.3	13.05	10.97	993	85.5	12.76
13/11/2011 17:30	278.5	13.09	0.97	13.04	11.94	993	84.1	12.97
13/11/2011 17:40	276.1	12.28	0.85	12.25	11.08	994	85.1	13.02
13/11/2011 17:50	271.7	12.52	0.93	12.49	11	994	86.5	13.18
13/11/2011 18:00	270.6	12.58	1.27	12.53	10.94	994	86.1	13.51
13/11/2011 18:10	268	13.07	1.03	12.9	11.18	994	84.7	13.61
13/11/2011 18:20	267.9	13.16	1.29	13	10.81	994	85.1	13.74
13/11/2011 18:30	270	14.11	1.14	13.84	11.95	993	84.7	13.97
13/11/2011 18:40	268.2	13.75	1.56	13.7	12.16	993	82.2	14.1
14/11/2011 06:50	289.3	13.49	1.86	13.3	11.47	994	79.31	14.51
14/11/2011 15:30	297.6	10.96	1.67	10.82	9.31	994	80.1	14.73
15/11/2011 09:20	305.6	7.86	1.2	7.64	5.81	993	82.6	14.79
15/11/2011 09:30	307.3	8.27	1.16	8.03	5.94	993	81.3	14.81
15/11/2011 09:40	307.8	8.91	1.01	8.66	7.02	993	77.71	14.72
15/11/2011 09:50	300.2	8.6	1.2	8.31	6.57	993	74.28	14.76
15/11/2011 10:00	301.7	8.38	1.29	8.08	6.8	994	74.33	14.78
15/11/2011 10:10	301.5	8.28	1.38	7.95	6.46	995	75.7	14.78
15/11/2011 10:20	301.6	9.76	0.97	9.45	7.34	995	76.86	14.79
15/11/2011 10:30	299.8	9.37	1.06	9.16	7.54	995	78.53	14.73
15/11/2011 10:40	298.8	8.66	0.88	8.51	6.91	994	79.27	14.7
15/11/2011 10:50	301.1	8.3	0.96	8.11	6.79	994	77.8	14.66
15/11/2011 11:00	296.8	8.01	0.96	7.9	6.89	993	77.6	14.55
15/11/2011 11:10	296	6.64	0.76	6.47	5.35	993	77.68	14.4
15/11/2011 11:20	295.8	7.18	0.96	7	6.02	993	76.14	14.27
15/11/2011 11:30	287.9	7.74	0.95	7.62	6.28	993	75.25	14.06
15/11/2011 11:40	291.1	6.81	0.96	6.64	5.81	993	75.17	13.83
15/11/2011 11:50	290.7	8.34	1.36	8.14	6.04	993	75.22	13.67
15/11/2011 12:00	294.1	9.02	0.92	8.78	7.12	992	74.97	13.51
15/11/2011 12:10	295	8.96	0.89	8.8	6.89	992	75.49	13.49
15/11/2011 18:40	285.3	9.84	1.17	9.81	8.01	992	77.83	13.42
15/11/2011 18:50	278.8	9.78	1.03	9.7	8.26	993	78.35	13.41
15/11/2011 19:00	278	9.66	1.33	9.65	8.39	992	76.63	13.42
15/11/2011 19:10	276.5	9.96	1.18	9.79	8.55	993	72.61	13.47
15/11/2011 19:20	279.7	9.95	0.96	9.78	8.5	993	71.41	13.56
15/11/2011 19:30	281	8.9	1.09	8.85	7.74	992	71.19	13.43
15/11/2011 19:40	279.6	9.05	0.87	8.99	7.88	992	69.57	13.26
15/11/2011 20:10	284.3	8.42	0.79	8.42	7.36	993	74.08	13.1
16/11/2011 03:40	280.6	8.7	1.17	8.64	7.22	993	76.73	13.43
16/11/2011 03:50	279.2	7.27	1.09	7.09	5.97	993	77.54	13.07
16/11/2011 04:00	282.5	8.86	1.54	8.7	6.93	992	77.23	13.27
16/11/2011 04:10	282.9	10.52	1.31	10.5	8.95	993	75.14	13.12
16/11/2011 04:20	280.6	10.44	1.07	10.38	9.42	992	75.78	13.14
16/11/2011 04:30	284.6	11.63	1.44	11.47	9.35	992	77.07	13.35
16/11/2011 04:40	286.4	10.85	1.68	10.75	9.97	992	76.71	12.84
16/11/2011 04:50	286.1	10.5	1.42	10.38	9.12	992	75.6	13.19
16/11/2011 05:00	283.3	11.22	1.72	11.15	9.82	993	73.56	12.69
16/11/2011 05:10	285.8	12.16	1.51	12.08	10.46	992	71.91	13.73
16/11/2011 05:20	286.7	11.86	1.59	11.75	10.2	992	70.07	12.97
16/11/2011 05:30	284.8	10.87	1.61	10.81	9.68	992	67.55	13.32
16/11/2011 05:40	284.5	11.34	1.71	11.37	10.12	992	67.63	13.05
16/11/2011 05:50	282	11.61	1.53	11.56	10.08	991	65.88	13.21
16/11/2011 06:00	283.5	11.66	1.51	11.56	10.2	991	66.55	13.09
16/11/2011 06:10	286.6	10.59	1.59	10.56	9.89	991	65.61	13.55
16/11/2011 06:20	287.6	10.85	1.57	10.66	9.42	991	65.9	13.53
16/11/2011 06:30	286.4	10.73	1.69	10.6	9.44	991	67.28	13.41
16/11/2011 06:40	285.5	10.93	2.07	10.84	9.37	991	67.4	13.59
16/11/2011 06:50	285.1	11.24	1.55	11.08	10.13	992	67.31	13.4
16/11/2011 07:00	291.9	10.87	1.96	10.82	9.56	992	67.12	13.16
16/11/2011 07:10	293	11.88	1.74	11.69	10.6	992	65.82	13.27
16/11/2011 07:20	289.4	11.58	1.7	11.4	9.68	992	65.35	13.48
16/11/2011 07:30	291.7	10.27	1.76	10.19	8.22	992	65.98	13.19
16/11/2011 07:40	289.4	9.24	1.77	9.07	8.14	992	69.93	12.91
16/11/2011 07:50	289.3	11.15	2.48	11.05	10.05	992	71.93	12.73
16/11/2011 08:00	287.8	11.56	2.17	11.42	10	992	72.65	12.82
16/11/2011 08:10	288.4	10.4	1.68	10.22	8.82	992	73.01	12.84
16/11/2011 08:20	290.7	10.1	1.81	9.93	8.33	992	73.92	12.78
16/11/2011 08:30	287.3	10.93	1.76	10.73	8.78	992	74.15	12.67
16/11/2011 08:40	289	10.51	1.74	10.47	9.09	992	73.95	12.46
16/11/2011 08:50	288.7	10.48	2	10.41	8.73	992	74.89	12.2
16/11/2011 09:00	284.2	8.61	1.62	8.41	7.11	992	73.91	11.82
16/11/2011 09:10	284	9.41	2.27	9.27	8.21	993	73.95	11.42
16/11/2011 09:20	279.9	7.36	2.09	7.34	6.93	992	75.22	11.61
16/11/2011 09:30	272.1	8.43	1.97	8.39	7.72	992	75.37	11.71
16/11/2011 09:40	267	7.37	2.32	7.37	6.88	992	75.71	11.36
16/11/2011 09:50	267.6	6.29	2.06	6.41	6.34	992	75.79	11.18
16/11/2011 10:00	273.5	7.26	3.15	7.19	6.4	992	75.98	11.14
16/11/2011 10:10	290.3	9.05	1.61	8.8	8.04	992	76.22	11.55
16/11/2011 10:20	289.6	10.96	2.01	10.87	9.05	992	76.6	12.01
16/11/2011 10:30	292.1	10.35	2.31	10.12	8.71	991	76.39	11.76
16/11/2011 10:40	290.2	10.72	1.75	10.64	8.61	991	77.51	11.5
16/11/2011 10:50	291	10.78	1.61	10.64	8.87	992	77.63	11.13
16/11/2011 11:00	288.5	10.84	1.45	10.74	9.58	993	77.18	10.88
16/11/2011 11:10	288.9	11.21	1.85	11.18	10.22	993	77.21	10.67
16/11/2011 11:20	286.7	11.56	1.55	11.51	9.98	993	78.88	10.85
16/11/2011 11:30	286.7	11.79	1.65	11.7	10.16	993	79.43	10.85
16/11/2011 11:40	287.9	12.37	1.51	12.3	10.92	993	78.97	11.14
16/11/2011 11:50	287.4	12.63	1.78	12.63	10.81	992	79.05	10.94
16/11/2011 12:00	289.2	13.93	1.84	13.88	12.26	992	79.44	10.67
16/11/2011 12:10	288.5	15.15	1.46	15.04	13.29	991	78.6	10.6
16/11/2011 12:20	287.6	14.01	1.32	13.9	12.51	992	76.55	10.39
16/11/2011 12:40	289.3	13.45	1.85	13.41	11.73	993	75.54	9.85
16/11/2011 12:50	290.8	13.57	1.7	13.53	12.2	992	77.71	10.06
16/11/2011 16:40	279.3	8.06	1.7	7.95	7.26	992	79.14	10.18
16/11/2011 16:50	278.2	8.82	1.87	8.78	7.84	993	80.4	10.31
16/11/2011 17:00	281.7	10.34	1.61	10.27	9.42	992	80.9	9.92
16/11/2011 17:10	279.6	11.03	1.37	10.97	10.07	992	81.3	10.04
16/11/2011 17:20	280.3	11.76	1.85	11.71	10.72	993	82	10.03
16/11/2011 17:30	281.2	11.77	1.38	11.66	10.57	993	81.7	9.97
16/11/2011 17:40	284.3	11.9	1.44	11.78	10.49	993	81.5	9.8
16/11/2011 17:50	287.4	12.17	1.24	12.16	10.75	994	82.7	9.7
16/11/2011 18:00	290.1	12.15	1.46	12.07	10.54	994	82.8	9.62
16/11/2011 18:10	294.4	11.29	1.55	11.33	10.37	994	83.6	9.6
16/11/2011 18:20	290.5	11.47	1.43	11.39	10.34	993	84.4	9.59
16/11/2011 18:30	292.8	11.35	2.05	11.37	10.66	992	84.1	9.5
16/11/2011 18:40	289.4	11.39	1.86	11.34	9.92	993	82.8	9.38
16/11/2011 18:50	289.9	10.21	1.59	10.19	9.1	993	82.5	9.31
16/11/2011 19:00	290.1	11.36	1.56	11.35	10.52	993	82.4	9.2
16/11/2011 19:10	292.4	12.87	1.59	12.78	11.43	993	83.9	8.97
16/11/2011 19:20	290.3	11.35	1.5	11.27	9.74	993	83.5	8.92
16/11/2011 19:30	287	12.61	1.84	12.45	11.19	993	82.9	8.65
16/11/2011 19:40	287.7	12.7	1.62	12.56	10.68	993	82.5	8.86
16/11/2011 19:50	292.7	12.97	1.76	12.85	11.79	993	82.4	8.96
